cdobstecou;nomprincip;ouv_coord_x;ouv_coord_y;ouv_type_nom;ouv_usage_energie_hydro;ouv_usages;ouv_etat;ouv_liaison;ouv_ouvrage_lie;demarche_priorisation_1;demarche_priorisation_2;demarche_priorisation_3;demarche_priorisation_4;demarche_priorisation_5;demarche_priorisation_6;demarche_priorisation_7;demarche_priorisation_8;demarche_priorisation_9;niveau_priorisation;commentaire_principal;ouv_hauteur_chute_1;ouv_date_hauteur_chute_1;ouv_operateur_hauteur_chute_1;ouv_precision_hauteur_chute_1;ouv_hauteur_chute_2;ouv_date_hauteur_chute_2;ouv_operateur_hauteur_chute_2;ouv_precision_hauteur_chute_2;ouv_hauteur_chute_3;ouv_date_hauteur_chute_3;ouv_operateur_hauteur_chute_3;ouv_precision_hauteur_chute_3;ouv_hauteur_chute_4;ouv_date_hauteur_chute_4;ouv_operateur_hauteur_chute_4;ouv_precision_hauteur_chute_4;ouv_hauteur_chute_5;ouv_date_hauteur_chute_5;ouv_operateur_hauteur_chute_5;ouv_precision_hauteur_chute_5;hauteur_chute_ICE;ouv_arasement;ouv_date_arasement;conformite_arasement;ouv_derasement;ouv_date_derasement;conformite_ derasement;dispo_franch_piscicole_1;date_mes_dispo_franch_piscicole_1;dispo_franch_piscicole_2;date_mes_dispo_franch_piscicole_2;dispo_franch_piscicole_3;date_mes_dispo_franch_piscicole_3;dispo_franch_piscicole_4;date_mes_dispo_franch_piscicole_4;dispo_franch_piscicole_5;date_mes_dispo_franch_piscicole_5;mesure_corrective_montaison_gestion;mesure_corrective_montaison_equipement;interet_montaison;conformite_montaison;mesure_corrective_devalaison_gestion;mesure_corrective_devalaison_equipement;mesure_corrective_devalaison_turbine;interet_devalaison;conformite_devalaison;mesure_corrective_sediment_gestion;mesure_corrective_sediment_equipement;mesure_corrective_sediment_recharge;mesure_corrective_commentaire;avis_technique_global;commentaire_avis_technique;note_appreciation_montaison_anguille;date_appreciation_montaison_anguille;note_appreciation_montaison_saumon_atlantique;date_appreciation_montaison_saumon_atlantique;note_appreciation_montaison_grande_alose;date_appreciation_montaison_grande_alose;note_appreciation_montaison_alose_feinte;date_appreciation_montaison_alose_feinte;note_appreciation_montaison_lamproie_marine;date_appreciation_montaison_lamproie_marine;note_appreciation_montaison_truite_fario;date_appreciation_montaison_truite_fario;avis_devalaison_anguille;avis_devalaison_saumon_atlantique;avis_continuite_sedimentaire;date_debut_activite;date_fin_activite;variabilité_debit_reserve;debit_reserve;debit_reserve_ICE;debit_minimal_montaison;debit_minimal_devalaison;debit_alimentation_ICE;debit_maximal_autorisé;debit_preleve_ICE;commentaire_debit;longueur_troncon_cc;longueur_troncon_cc_ICE;ecartement_grille;espace_interbarreaux_ICE;cote_retenue_basse;cote_retenue_haute;classement_liste_1;classement_liste_2;date_arrete_classement;especes_cibles;statut_sdage_1;statut_sdage_2;statut_sdage_3;statut_administratif;date_fin_acte;existence_reglement_eau;surface_bv_amont;source_surface_bv;module_cours_d_eau;source_module;surface_bv_amont_irstea;module_cours_d_eau_irstea;robustesse_irstea;altitude;ouvrage_mer;lineaire_aval;surface_retenue;source_surface_retenue;volume_retenue;source_volume_retenue;longueur_remous;source_longueur_remous;chute_naturelle_amont;chute_naturelle_aval;commentaire_contexte;nom_cours_d_eau_topo;commune;departement;code_cours_eau;code_zone_hydro;code_sous_secteur_hydro;nom_bassin_hydro;code_masse_eau;statut_roe
ROE111589;Pont SNCF Ster ar C'hoat ;171159.84;6796903.77;Obstacle induit par un pont;Non;Transports et soutien de navigation;Existant;;;;;;;;;;;;;;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;Absence de passe;;;;;;;;;;Non;Non;Oui;;Non;Non;Non;Oui;;Non;Non;Non;;Positif;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;Oui;Oui;2012-07-10;"Anguille"",""Lamproie marine"",""Saumon atlantique"",""Truite de mer";Réservoir biologique;Cours d'eau amphihalin;;;;Non;;;;;117.00;2.445;Robuste;45;false;34.89;;;;;;;;;;le steïr;PLOGONNEC;29;J4310300;J431;J43;LOIRE-BRETAGNE;FRGR0084;Validé point par point
ROE111627;traon dour buse chemin accès habitation;207491.40;6862585.43;Obstacle induit par un pont;;;Existant;;;;;;;;;;;;;;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;Absence de passe;;;;;;;;;;Non;Non;Oui;Non validée pas encore de mesures;Non;Non;Non;Oui;Validée conforme au projet;Non;Non;Non;;Négatif;L'ouvrage doit être remplacé. Il dessert une seule habitation rarement occupée. La population de TRF est bonne et doit être  préservée sans être coupée de la montaison.;4;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;Non;;;;;;;;57;;1.72;;;;;;;;;;le pontelour;GUIMAEC;29;J2504600;J250;J25;LOIRE-BRETAGNE;;Validé point par point
ROE111628;interface terre/mer cordon galets moulin de la rive;209046.19;6863701.58;Barrage;;;Existant;;;;;;;;;;;;;;3.00;2019-02-20;AFB;;1.00;;;;;;;;;;;;;;;;;;;;;;;Absence de passe;;;;;;;;;;Non;Non;Oui;Validée conforme au projet;Non;Non;Non;Oui;Non validée pas encore de mesures;Non;Non;Non;;Positif;cordon de galets naturels mais fixé à cause des habitation de bord de mer. Réouverture du cordon impossible sans risque pour habitations (très forte érosion locale route partiellement éboulée);4;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;Non;;;;;;;;6;;1.72;;;;;;;;;;le pontelour;LOCQUIREC;29;J2504600;J250;J25;LOIRE-BRETAGNE;;Validé point par point
ROE111629;barrage désaffecté ancien moulin;208236.57;6863037.48;Barrage;Non;Aucun;Existant;;;;;;;;;;;;;;1.80;;;;;;;;;;;;;;;;;;;;;;;;;;;Absence de passe;;;;;;;;;;Non;Non;Oui;Validée conforme au projet;Non;Non;Non;Oui;Validée conforme au projet;Non;Non;Non;;Positif;"En ""débit moyen"" les  sédiments et les migrateurs y compris TRF franchissent l'obstacle scindé en plusieurs chutes. ";0;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;Non;;;;;;;;43;;1.72;;;;;;;;;;le pontelour;LOCQUIREC;29;J2504600;J250;J25;LOIRE-BRETAGNE;;Validé point par point
ROE111657;Pont RD70 Lanardé;187859.00;6781769.48;Obstacle induit par un pont;;;Existant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;Non;Non;Non;;;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;Non;;;;;;;;105;;10.41;;;;;;;;;;le stival;MELGVEN;29;J4515400;J451;J45;LOIRE-BRETAGNE;FRGR0085;Validé point par point
ROE111658;Pont Park Criminal;187360.28;6779244.65;Obstacle induit par un pont;;;Existant;;;;;;;;;;;;;;0.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;Non;Non;Non;;;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;Non;;;;;;;;46;;10.41;;;;;;;;;;le stival;MELGVEN;29;J4515400;J451;J45;LOIRE-BRETAGNE;FRGR0085;Validé point par point
ROE111659;Moulin de Tremadur;187024.29;6779123.60;Seuil en rivière;;;Existant;;;;;;;;;;;;;;0.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;Non;Non;Non;;;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;Non;;;;;;;;40;;5.92;;;;;;;;;;le stival;MELGVEN;29;J4515400;J451;J45;LOIRE-BRETAGNE;FRGR0085;Validé point par point
ROE111663;Pont Park Lijour;187595.08;6779933.27;Obstacle induit par un pont;;;Existant;;;;;;;;;;;;;;0.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;Non;Non;Non;;;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;Non;;;;;;;;55;;10.41;;;;;;;;;;le stival;MELGVEN;29;J4515400;J451;J45;LOIRE-BRETAGNE;FRGR0085;Validé point par point
ROE111664;Contournement Plan d'eau du Stang;179907.62;6780371.73;Obstacle induit par un pont;;;Existant;;;;;;;;;;;;;;0.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;Oui;Non validée pas encore de mesures;Non;Non;Non;Oui;Non validée pas encore de mesures;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;Non;;;;;;;;39;;;;;;;;;;;;NR;LA FORET-FOUESNANT;29;J4505600;J450;J45;LOIRE-BRETAGNE;;Validé point par point
ROE111679;Pont Kertauban;181170.34;6781320.62;Obstacle induit par un pont;;;Existant;;;;;;;;;;;;;;0.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;Oui;Non validée pas encore de mesures;Non;Non;Non;Oui;Non validée pas encore de mesures;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;Non;;;;;;;;39;;;;;;;;;;;;NR;LA FORET-FOUESNANT;29;J4507400;J450;J45;LOIRE-BRETAGNE;FRGR1250;Validé par échantillonnage
ROE111681;Buse Kertauban;181242.47;6781301.76;Obstacle induit par un pont;;;Existant;;;;;;;;;;;;;;0.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;Oui;Non validée pas encore de mesures;Non;Non;Non;Oui;Non validée pas encore de mesures;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;Non;;;;;;;;26;;6.53;;;;;;;;;;NR;LA FORET-FOUESNANT;29;J4507400;J450;J45;LOIRE-BRETAGNE;FRGR1250;Validé par échantillonnage
ROE111682;Buse Stivell;181287.45;6781391.71;Obstacle induit par un pont;;;Existant;;;;;;;;;;;;;;0.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;Oui;Non validée pas encore de mesures;Non;Non;Non;Oui;Non validée pas encore de mesures;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;Non;;;;;;;;33;;6.53;;;;;;;;;;NR;LA FORET-FOUESNANT;29;J4507100;J450;J45;LOIRE-BRETAGNE;FRGR1250;Validé point par point
ROE111907;Plan d'eau de Pénity;156439.75;6800585.31;Barrage;Non;Loisirs et sports aquatiques;Existant;;;;;;;;;;;;;;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;Absence de passe;;;;;;;;;;Non;Non;Oui;Non validée pas encore de mesures;Non;Non;Non;Oui;Non validée pas encore de mesures;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;Non;;;;;;;;31;;;;;;;;;;;;NR;DOUARNENEZ;29;J3939100;J393;J39;LOIRE-BRETAGNE;;Validé point par point
